OBJECTID_1,VALUE_11,VALUE_21,VALUE_22,VALUE_23,VALUE_24,VALUE_31,VALUE_41,VALUE_42,VALUE_43,VALUE_52,VALUE_71,VALUE_81,VALUE_82,VALUE_90,VALUE_95
235,1228500.000000000000000,7111800.000000000000000,4231800.000000000000000,1806300.000000000000000,223200.000000000000000,955800.000000000000000,29951100.000000000000000,17838000.000000000000000,16906500.000000000000000,2360700.000000000000000,4890600.000000000000000,11900700.000000000000000,0.000000000000000,271800.000000000000000,123300.000000000000000
236,1025100.000000000000000,8019000.000000000000000,2189700.000000000000000,689400.000000000000000,264600.000000000000000,199800.000000000000000,52792200.000000000000000,11531700.000000000000000,6975900.000000000000000,2335500.000000000000000,2302200.000000000000000,10946700.000000000000000,0.000000000000000,487800.000000000000000,40500.000000000000000
237,104400.000000000000000,6146100.000000000000000,1151100.000000000000000,284400.000000000000000,35100.000000000000000,40500.000000000000000,21366900.000000000000000,1473300.000000000000000,2600100.000000000000000,890100.000000000000000,416700.000000000000000,47480400.000000000000000,11714400.000000000000000,5535000.000000000000000,561600.000000000000000
238,264600.000000000000000,3209400.000000000000000,1069200.000000000000000,289800.000000000000000,28800.000000000000000,247500.000000000000000,33075900.000000000000000,6554700.000000000000000,3798900.000000000000000,1332900.000000000000000,773100.000000000000000,29536200.000000000000000,10913400.000000000000000,8459100.000000000000000,546300.000000000000000
239,115200.000000000000000,400500.000000000000000,274500.000000000000000,31500.000000000000000,1800.000000000000000,1017900.000000000000000,5005800.000000000000000,663300.000000000000000,1526400.000000000000000,1434600.000000000000000,339300.000000000000000,1814400.000000000000000,294300.000000000000000,306000.000000000000000,52200.000000000000000
240,169200.000000000000000,4161600.000000000000000,1458900.000000000000000,308700.000000000000000,75600.000000000000000,131400.000000000000000,38667600.000000000000000,15947100.000000000000000,11567700.000000000000000,6956100.000000000000000,2865600.000000000000000,17505000.000000000000000,0.000000000000000,270000.000000000000000,15300.000000000000000
241,1120500.000000000000000,6051600.000000000000000,2090700.000000000000000,692100.000000000000000,130500.000000000000000,65700.000000000000000,28455300.000000000000000,1205100.000000000000000,2172600.000000000000000,877500.000000000000000,607500.000000000000000,46337400.000000000000000,5820300.000000000000000,4120200.000000000000000,352800.000000000000000
242,156600.000000000000000,3289500.000000000000000,794700.000000000000000,279000.000000000000000,50400.000000000000000,2700.000000000000000,9339300.000000000000000,21818700.000000000000000,8514000.000000000000000,2190600.000000000000000,1182600.000000000000000,18274500.000000000000000,14760900.000000000000000,18382500.000000000000000,764100.000000000000000
243,55800.000000000000000,4914000.000000000000000,1249200.000000000000000,398700.000000000000000,81900.000000000000000,13500.000000000000000,21262500.000000000000000,1292400.000000000000000,1647900.000000000000000,863100.000000000000000,668700.000000000000000,29634300.000000000000000,12524400.000000000000000,2149200.000000000000000,283500.000000000000000
244,246600.000000000000000,3195000.000000000000000,1074600.000000000000000,320400.000000000000000,101700.000000000000000,36000.000000000000000,25747200.000000000000000,34766100.000000000000000,8644500.000000000000000,4282200.000000000000000,7495200.000000000000000,6092100.000000000000000,0.000000000000000,7718400.000000000000000,80100.000000000000000
245,183600.000000000000000,414000.000000000000000,45000.000000000000000,3600.000000000000000,0.000000000000000,14400.000000000000000,635400.000000000000000,9132300.000000000000000,3179700.000000000000000,1299600.000000000000000,412200.000000000000000,1071900.000000000000000,0.000000000000000,5994900.000000000000000,189000.000000000000000
246,793800.000000000000000,12044700.000000000000000,7836300.000000000000000,6718500.000000000000000,1818000.000000000000000,396900.000000000000000,37670400.000000000000000,13935600.000000000000000,10051200.000000000000000,963000.000000000000000,1773900.000000000000000,5292900.000000000000000,0.000000000000000,473400.000000000000000,31500.000000000000000
247,2304900.000000000000000,4203000.000000000000000,2218500.000000000000000,714600.000000000000000,276300.000000000000000,90900.000000000000000,29610900.000000000000000,20720700.000000000000000,8612100.000000000000000,3459600.000000000000000,9801000.000000000000000,14794200.000000000000000,2330100.000000000000000,1201500.000000000000000,62100.000000000000000
248,568800.000000000000000,10212300.000000000000000,8503200.000000000000000,2545200.000000000000000,1038600.000000000000000,157500.000000000000000,24882300.000000000000000,2856600.000000000000000,6858000.000000000000000,1595700.000000000000000,1433700.000000000000000,37017900.000000000000000,1386900.000000000000000,673200.000000000000000,70200.000000000000000
249,6800400.000000000000000,1656000.000000000000000,475200.000000000000000,115200.000000000000000,23400.000000000000000,72900.000000000000000,1370700.000000000000000,3552300.000000000000000,4051800.000000000000000,351000.000000000000000,1225800.000000000000000,40704300.000000000000000,5224500.000000000000000,24832800.000000000000000,1532700.000000000000000
250,824400.000000000000000,2829600.000000000000000,656100.000000000000000,47700.000000000000000,0.000000000000000,99000.000000000000000,12430800.000000000000000,25559100.000000000000000,20974500.000000000000000,3814200.000000000000000,3726000.000000000000000,6392700.000000000000000,440100.000000000000000,21050100.000000000000000,955800.000000000000000
251,80100.000000000000000,2299500.000000000000000,177300.000000000000000,44100.000000000000000,10800.000000000000000,38700.000000000000000,66572100.000000000000000,10406700.000000000000000,10001700.000000000000000,1361700.000000000000000,374400.000000000000000,6444000.000000000000000,0.000000000000000,1980000.000000000000000,9000.000000000000000
252,934200.000000000000000,2374200.000000000000000,645300.000000000000000,118800.000000000000000,7200.000000000000000,9900.000000000000000,3906900.000000000000000,17109900.000000000000000,14920200.000000000000000,2601000.000000000000000,2731500.000000000000000,32316300.000000000000000,6188400.000000000000000,14997600.000000000000000,938700.000000000000000
253,34375500.000000000000000,4390200.000000000000000,1552500.000000000000000,638100.000000000000000,153000.000000000000000,306900.000000000000000,31108500.000000000000000,4523400.000000000000000,6212700.000000000000000,1502100.000000000000000,1620900.000000000000000,11934000.000000000000000,1022400.000000000000000,214200.000000000000000,245700.000000000000000
254,325800.000000000000000,4527000.000000000000000,2319300.000000000000000,649800.000000000000000,88200.000000000000000,51300.000000000000000,13117500.000000000000000,1678500.000000000000000,1114200.000000000000000,1035000.000000000000000,708300.000000000000000,20709900.000000000000000,33835500.000000000000000,17793000.000000000000000,1846800.000000000000000
255,13393800.000000000000000,3500100.000000000000000,723600.000000000000000,179100.000000000000000,17100.000000000000000,73800.000000000000000,20926800.000000000000000,42462000.000000000000000,6381900.000000000000000,6660900.000000000000000,4109400.000000000000000,1207800.000000000000000,0.000000000000000,90000.000000000000000,73800.000000000000000
256,761400.000000000000000,3690000.000000000000000,1859400.000000000000000,768600.000000000000000,61200.000000000000000,867600.000000000000000,21999600.000000000000000,41216400.000000000000000,11774700.000000000000000,3406500.000000000000000,4268700.000000000000000,8379900.000000000000000,294300.000000000000000,709200.000000000000000,42300.000000000000000
257,7566300.000000000000000,11637900.000000000000000,8964000.000000000000000,5795100.000000000000000,1459800.000000000000000,339300.000000000000000,27100800.000000000000000,11386800.000000000000000,14958900.000000000000000,2151000.000000000000000,1850400.000000000000000,3939300.000000000000000,0.000000000000000,2376000.000000000000000,274500.000000000000000
258,3699900.000000000000000,9691200.000000000000000,5841900.000000000000000,3255300.000000000000000,1171800.000000000000000,141300.000000000000000,29320200.000000000000000,2307600.000000000000000,2964600.000000000000000,1279800.000000000000000,708300.000000000000000,30385800.000000000000000,5622300.000000000000000,3036600.000000000000000,373500.000000000000000
259,404100.000000000000000,22993200.000000000000000,28473300.000000000000000,18865800.000000000000000,13896900.000000000000000,276300.000000000000000,9032400.000000000000000,1369800.000000000000000,3722400.000000000000000,77400.000000000000000,240300.000000000000000,610200.000000000000000,11700.000000000000000,117000.000000000000000,9000.000000000000000
260,877500.000000000000000,2332800.000000000000000,122400.000000000000000,39600.000000000000000,900.000000000000000,900.000000000000000,9693900.000000000000000,35787600.000000000000000,22887900.000000000000000,3024000.000000000000000,3568500.000000000000000,4610700.000000000000000,0.000000000000000,16163100.000000000000000,690300.000000000000000
261,1944000.000000000000000,207000.000000000000000,36900.000000000000000,8100.000000000000000,3600.000000000000000,900.000000000000000,145800.000000000000000,1172700.000000000000000,552600.000000000000000,189000.000000000000000,153900.000000000000000,339300.000000000000000,0.000000000000000,19098000.000000000000000,1202400.000000000000000
262,20127600.000000000000000,4994100.000000000000000,1566900.000000000000000,589500.000000000000000,192600.000000000000000,47700.000000000000000,18648900.000000000000000,1773000.000000000000000,2452500.000000000000000,677700.000000000000000,803700.000000000000000,28476000.000000000000000,16500600.000000000000000,2993400.000000000000000,255600.000000000000000
263,187200.000000000000000,11720700.000000000000000,8254800.000000000000000,3180600.000000000000000,405900.000000000000000,2205900.000000000000000,27238500.000000000000000,22527900.000000000000000,16049700.000000000000000,1222200.000000000000000,5275800.000000000000000,1089000.000000000000000,12600.000000000000000,418500.000000000000000,10800.000000000000000
264,431100.000000000000000,3802500.000000000000000,2532600.000000000000000,1202400.000000000000000,512100.000000000000000,1460700.000000000000000,37923300.000000000000000,5236200.000000000000000,6612300.000000000000000,1795500.000000000000000,1561500.000000000000000,31986900.000000000000000,3794400.000000000000000,1151100.000000000000000,97200.000000000000000
265,28800.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3600.000000000000000,0.000000000000000
266,238500.000000000000000,5682600.000000000000000,2227500.000000000000000,856800.000000000000000,220500.000000000000000,277200.000000000000000,41371200.000000000000000,22164300.000000000000000,14893200.000000000000000,1872000.000000000000000,1817100.000000000000000,8491500.000000000000000,4500.000000000000000,264600.000000000000000,18900.000000000000000
